HOVEDSKOLE_INST	INST_NR	INST_NAVN	ENHEDSART	INST_ADR	POSTNR	POSTDISTRIKT	TLF_NR	E_MAIL	WEB_ADR	INST_TYPE_NR	INST_TYPE_NAVN	INST_TYPE_GRUPPE	UNDERV_NIV	INST_LEDER	CVR_NR	KOMMUNE_NR	ADM_KOMMUNE_NAVN	BEL_KOMMUNE	BEL_KOMMUNE_NAVN	BEL_REGION	REGION_NAVN	EJER_KODE	EJERKODE_NAVN	P_NR	VEJKODE	GEO_BREDDE_GRAD	GEO_LAENGDE_GRAD
281359	727002	Hou Skole og Børnehus	Afdeling (underordnet enhed)	Skolevænget 1. Hou	8300	Odder	8780 3790	houskole@odder.dk	www.hovskole.dk	1012	Folkeskoler	Grundskoler mv.	6	Vivian Anditch	32264328	727	Odder Kommune	727	Odder Kommune	1082	Region Midtjylland	2	Kommunale	1003356593	7070	55.91570732	10.25024571
281359	727003	Hundslund Skole og Børnehus	Afdeling (underordnet enhed)	Landevejen 30	8350	Hundslund	8780 3835	hundslundskole@odder.dk	www.hundslundskole.dk	1012	Folkeskoler	Grundskoler mv.	6	Vivian Anditch	32264328	727	Odder Kommune	727	Odder Kommune	1082	Region Midtjylland	2	Kommunale	1003356337	3981	55.91470594	10.05330963
	727004	Parkvejens Skole	Institution uden enheder	Nølevvej 4	8300	Odder	8780 3666	parkvejensskole@odder.dk	www.parkvejensskole.dk	1012	Folkeskoler	Grundskoler mv.	9	Dan Gjerrild Soegaard	32264328	727	Odder Kommune	727	Odder Kommune	1082	Region Midtjylland	2	Kommunale	1003356398	5250	55.97872653	10.16258146
281359	727006	Saksild Skole og Børnehus	Afdeling (underordnet enhed)	Rudevej 100	8300	Odder	8780 3850	saxildskole@odder.dk	www.saksildskole.dk	1012	Folkeskoler	Grundskoler mv.	6	Vivian Anditch	32264328	727	Odder Kommune	727	Odder Kommune	1082	Region Midtjylland	2	Kommunale	1003356519	6322	55.98682163	10.23162701
	727007	Vestskolen	Institution uden enheder	Holsteinsgade 43	8300	Odder	8780 3600	skovbakkeskolen@odder.dk	vest-skolen.skoleporten.dk/sp	1012	Folkeskoler	Grundskoler mv.	10	Erik Mønster	32264328	727	Odder Kommune	727	Odder Kommune	1082	Region Midtjylland	2	Kommunale	1003356635	2799	55.97010677	10.14450916
	727011	Rathlouskolen	Institution uden enheder	Rosensgade 83	8300	Odder	8656 1844	rathlouskolen@rathlouskolen.com	www.rathlouskolen.info	1013	Friskoler og private grundskoler	Grundskoler mv.	10	Dorte Halberg Jakobsen	59752316			727	Odder Kommune	1082	Region Midtjylland	5	Selvejende. private	1002102561	6104		
	727012	Odder Gymnasium	Institution uden enheder	Østermarksvej 25	8300	Odder	8654 4500	og@odder-gym.dk	www.odder-gym.dk	1061	Gymnasier og HF-kurser	Institutioner med almengymnasiale uddannelser		Lars Bluhme	29542767			727	Odder Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1003350807	9748	55.97214662	10.16823337
	727013	Odder Lille Friskole	Institution uden enheder	Randlevvej 4	8300	Odder	8654 3866	olf@odderlillefriskole.dk	www.odderlillefriskole.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	9	Jakob Tscherning Schmidt	77369619			727	Odder Kommune	1082	Region Midtjylland	5	Selvejende. private	1002518393	5911	55.97102445	10.15595129
	727015	Hadruplund	Institution uden enheder	Hadrupvej 41	8350	Hundslund	8655 0809	info@hadruplund.dk	www.hadruplund.dk	1015	Specialskoler for børn	Grundskoler mv.	10	Niels Kjøller	21326771	727	Odder Kommune	727	Odder Kommune	1082	Region Midtjylland	6	Selvejende. kommunale	1004855020	2461	55.93772793	10.04057447
	727200	Børne- og Familiecentret	Institution uden enheder	Vitaparkvej 57	8300	Odder	8780 3280	bfc@odder.dk	www.bfc.odder.dk	2021	Centre for Pædagogisk og psykologisk rådgivning	Centre for rådgivning og vejledning		Theresa Kepp	32264328	727	Odder Kommune	727	Odder Kommune	1082	Region Midtjylland	2	Kommunale	1003356362	9630		
	727211	Odder Ungdomsskole	Institution uden enheder	Nølevvej 2	8300	Odder	8780 3545	ungdomsskolen@odder.dk	www.odderungdom.dk	1014	Kommunale ungdomsskoler og ungdomskostskoler	Grundskoler mv.		Dan Gjerrild Søgaard	32264328	727	Odder Kommune	727	Odder Kommune	1082	Region Midtjylland	2	Kommunale	1003356374	5250	55.97809829	10.16191981
745401	727248	EUD/EUX og VUC Odder	Afdeling (underordnet enhed)	c/o Odder Gymnasium. Østermarksvej 25	8300	Odder	8793 3020	info@scu.dk	www.scu.dk	1053	Voksenuddannelsescentre	Voksenuddannelsesinstitutionerne		Pia Agerbæk Marlo	33359217			727	Odder Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1024182076	9748	55.97214662	10.16823337
	727300	Gylling Efterskole	Institution uden enheder	Gylling. Hovedgaden 29	8300	Odder	8655 1644	ge@gylling-efterskole.dk	www.gylling-efterskole.dk	1010	Efterskoler med samlet særligt tilbud	Grundskoler mv.		Niels Eskildsen Kridal	64604813			727	Odder Kommune	1082	Region Midtjylland	5	Selvejende. private	1002192823	2943	55.89270928	10.16690666
	727301	Eriksminde Efterskole	Institution uden enheder	Eriksmindevej 40	8300	Odder	8655 6142	post@eriksmindeefterskole.dk	www.eriksmindeefterskole.dk	1011	Efterskoler	Grundskoler mv.	10	Lynge Korsgaard	59774719			727	Odder Kommune	1082	Region Midtjylland	5	Selvejende. private	1002102767	1568	55.94970522	10.20978335
	727302	Egmont Højskolen	Institution uden enheder	Hou. Villavej 25	8300	Odder	8781 7900	mail@egmont-hs.dk	www.egmont-hs.dk	1022	Folkehøjskoler	Øvrige institutioner primært ikke kompetencegivende uddannelser		Søren Møllgaard Kristensen	46231112			727	Odder Kommune	1082	Region Midtjylland	5	Selvejende. private	1003350789	9555	55.92103966	10.25163981
	727303	Odder Højskole	Institution uden enheder	Rørthvej 34 A	8300	Odder	8654 0744	mail@odderhojskole.dk	www.odderhojskole.dk	1022	Folkehøjskoler	Øvrige institutioner primært ikke kompetencegivende uddannelser		Søren Winther Larsen	59784528			727	Odder Kommune	1082	Region Midtjylland	5	Selvejende. private	1002102810	6539	55.97470219	10.1605708
	727305	Hou Maritime Idrætsefterskole	Institution uden enheder	Hou. Villavej 13	8300	Odder	8655 7100	info@hmi.dk	www.hmi.dk	1011	Efterskoler	Grundskoler mv.		Peter Gordon Knudsen	12459475			727	Odder Kommune	1082	Region Midtjylland	5	Selvejende. private	1000389510	9555	55.91860466	10.25303654
	727306	Rudehøj Efterskole	Institution uden enheder	Rude Havvej 11	8300	Odder	8780 0606	info@rudehoj.dk	www.rudehoj.dk	1011	Efterskoler	Grundskoler mv.		Jacob Hørning	26004918			727	Odder Kommune	1082	Region Midtjylland	5	Selvejende. private	1008402147	6225	55.98447958	10.16017906
281034	727350	FGU Sydøstjylland - Odder	Afdeling (underordnet enhed)	Rønhøjvej 28	8300	Odder	8654 4200	kontakt@fgusoj.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Gitte Blaabjerg Jensen	39815524			727	Odder Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1024752328	6442	55.98717184	10.14290309
281399	727401	Aarhus Business College. Handelsfagskolen	Afdeling (underordnet enhed)	Rådhusgade 56-58	8300	Odder	8654 1700	aabc@aabc.dk	www.aabc.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Gitte Nørgaard	48570658			727	Odder Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1025559815	5893	55.97911451	10.15135212
	729001	Asferg Skole	Institution uden enheder	Østergade 2. Asferg	8990	Fårup	8915 4000	asfergskole@randers.dk	www.asfergskole.purhus.dk	1012	Folkeskoler	Grundskoler mv.	6	Stine Kragh Thorhauge. konst.	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003356908	2532	56.54594512	9.9339559
	729002	Blicherskolen	Institution uden enheder	Haldvej 6	8981	Spentrup	8915 4355	blicherskolen@randers.dk	www.blicherskolen.dk	1012	Folkeskoler	Grundskoler mv.	9	Grethe Lindhard Mortensen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003356714	749	56.5412639	10.0370934
	729003	Fårup Skole og Børneby	Institution uden enheder	Fårup Skolevej 5	8990	Fårup	8915 4080	faarupskole@randers.dk	www.faarupskole.dk	1012	Folkeskoler	Grundskoler mv.	9	Søren Juel Borel	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003356842	1805	56.54234631	9.85471434
	729005	Bjerregrav Skole	Institution uden enheder	Over Fussingvej 7 Øster Bjerregrav	8920	Randers NV	8915 4321	bjerregravskole@randers.dk	www.bjerregravskole.dk	1012	Folkeskoler	Grundskoler mv.	6	Maibritt Mark Hansen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003356799	1536		
	729006	Fussingø-egnens Friskole	Institution uden enheder	Byvejen 8. Sønderbæk	8920	Randers NV	8645 4390	kf@fusfriskole.dk	www.fusfriskolen.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	8	Allan Boeskov	25501349			730	Randers Kommune	1082	Region Midtjylland	5	Selvejende. private	1007780857	261	56.50209616	9.83480105
	729300	Nørbæk Efterskole	Institution uden enheder	Fårupvej 12. Nørbæk	8990	Fårup	8645 2166	kontor@n-efterskole.dk	www.nørbækefterskole.dk	1010	Efterskoler med samlet særligt tilbud	Grundskoler mv.	10	Lene Blinksbjerg	29636117			730	Randers Kommune	1082	Region Midtjylland	5	Selvejende. private	1001649531	592	56.53940542	9.82726336
	730000	Randers Kommune	Institution uden enheder	Rådhuset. Laksetorvet 2	8900	Randers C	8915 1515	randerskommune@randers.dk	www.randers.dk	2013	Kommuner pr. 1/1-2007	Regioner og kommuner			29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003357448	1166		
280173	730375	AOF MIDT Favrskov-Randers	Afdeling (underordnet enhed)	Odinsgade 4	8900	Randers C	8722 4224	aof@aof.dk	www.aofcentermidt.dk	1021	Daghøjskoler	Øvrige institutioner primært ikke kompetencegivende uddannelser		Karl Schmidt	10534291			730	Randers Kommune	1082	Region Midtjylland	0	Private	1025475565	1514	56.45808404	10.0347933
	730401	Erhvervsakademi Dania	Hovedskole (institution med enheder)	Minervavej 63	8960	Randers SØ	7229 1000	eadania@eadania.dk	www.eadania.dk	1086	Erhvervsakademier	Institutioner med videregående uddannelser		Anders Graae Rasmussen	31565162			730	Randers Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1014659133	1366	56.42924979	10.07205075
730401	730402	Erhvervsakademi Dania. Hadsten	Afdeling (underordnet enhed)	Ellemosevej 36	8370	Hadsten	7229 1000	hadsten@eadania.dk	www.eadania.dk	1086	Erhvervsakademier	Institutioner med videregående uddannelser		Anders Graae Rasmussen	31565162			710	Favrskov Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1017243051	203	56.33137708	10.05434833
730401	730403	Erhvervsakademi Dania. Horsens	Afdeling (underordnet enhed)	Holmboes Alle 1C	8700	Horsens	7229 1000	horsens@eadania.dk	www.eadania.dk	1086	Erhvervsakademier	Institutioner med videregående uddannelser		Anders Graae Rasmussen	31565162			615	Horsens Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1017243019	3381	55.856833	9.84782097
730401	730404	Erhvervsakademi Dania. Randers	Afdeling (underordnet enhed)	Minervavej 63	8960	Randers SØ	7229 1000	randers@eadania.dk	www.eadania.dk	1086	Erhvervsakademier	Institutioner med videregående uddannelser		Anders Graae Rasmussen	31565162			730	Randers Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1014659133	1366	56.42924979	10.07205075
730401	730406	Erhvervsakademi Dania. Skive	Afdeling (underordnet enhed)	Arvikavej 2A	7800	Skive	7229 1000	skive@eadania.dk	www.eadania.dk	1086	Erhvervsakademier	Institutioner med videregående uddannelser		Anders Graae Rasmussen	31565162			779	Skive Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1017242853	621	56.55389201	9.02229178
730401	730408	Erhvervsakademi Dania. Viborg	Afdeling (underordnet enhed)	Prinsens Alle 2	8800	Viborg	7229 1000	viborg@eadania.dk	www.eadania.dk	1086	Erhvervsakademier	Institutioner med videregående uddannelser		Anders Graae Rasmussen	31565162			791	Viborg Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1017242810	6520	56.45882806	9.40259789
730401	730410	Erhvervsakademi Dania. Grenaa	Afdeling (underordnet enhed)	N P Josiassens Vej 44A	8500	Grenaa	7229 1000	grenaa@eadania.dk	www.eadania.dk	1086	Erhvervsakademier	Institutioner med videregående uddannelser		Anders Graae Rasmussen	31565162			707	Norddjurs Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1017243078	5469	56.41026545	10.88614887
730401	730411	Erhvervsakademi Dania. Hobro	Afdeling (underordnet enhed)	Kirketoften 7	9500	Hobro	7229 1000	hobro@eadania.dk	www.eadania.dk	1086	Erhvervsakademier	Institutioner med videregående uddannelser		Anders Graae Rasmussen	31565162			846	Mariagerfjord Kommune	1081	Region Nordjylland	4	Selvejende. statslige	1017242799	797	56.63281453	9.82820122
730401	730414	Erhvervsakademi Dania. Silkeborg	Afdeling (underordnet enhed)	Bredhøjvej 18	8600	Silkeborg	7229 1000	silkeborg@eadania.dk	www.eadania.dk	1086	Erhvervsakademier	Institutioner med videregående uddannelser		Anders Graae Rasmussen	31565162			740	Silkeborg Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1017242993	171	56.18986882	9.5524475
731409	730417	Randers Social- og Sundhedsskole. Randers afd.	Afdeling (underordnet enhed)	Minervavej 47	8960	Randers SØ	8641 6900	info@sosuranders.dk	www.sosuranders.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Maria Dyhrberg Rasmussen	29548145			730	Randers Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1003351025	1366	56.43199353	10.06852777
	731002	Hobrovejens Skole	Institution uden enheder	Gethersvej 36	8900	Randers C	8915 4455	hobrovejens.skole@randers.dk	www.hobrovejensskole.dk	1012	Folkeskoler	Grundskoler mv.	9	Mogens Bang Thomassen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003357242	616	56.46685912	10.02323177
	731003	Hornbæk Skole	Institution uden enheder	H.C. Andersens Vej 3	8920	Randers NV	8915 4200	Hornbaek.skole@randers.dk	www.hornbaek-skole.dk	1012	Folkeskoler	Grundskoler mv.	9	Kim Højer Hansen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003357321	739	56.46175293	9.97068166
	731004	Kristrup Skole	Institution uden enheder	Skolegade 4	8960	Randers SØ	8915 4141	kristrup.skole@randers.dk	www.kristrup-skole.dk	1012	Folkeskoler	Grundskoler mv.	6	Anne-Marie Vitting Christensen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003357886	1808	56.4459564	10.05694754
	731006	Rismølleskolen	Institution uden enheder	Rismøllegade 15	8930	Randers NØ	8915 4400	rismoelleskolen@randers.dk	www.rismoelleskolen.dk	1012	Folkeskoler	Grundskoler mv.	9	Jan Pedersen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003357771	1671		
	731008	Søndermarkskolen	Institution uden enheder	Skanderborggade 65	8940	Randers SV	8915 4960	soendermarkskolen@randers.dk		1012	Folkeskoler	Grundskoler mv.	6	Helle Hesel	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003357825	1792		
	731010	Tirsdalens Skole	Institution uden enheder	R. Hougårdsvej 50	8960	Randers SØ	8915 4160	tirsdalens.skole@randers.dk	www.tirsdalensskole.dk	1012	Folkeskoler	Grundskoler mv.	10	Louise Timm	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003357692	1621	56.43962394	10.06408698
	731011	Vestervangsskolen	Institution uden enheder	Nålemagervej 120	8920	Randers NV	8915 4950	vestervangsskolen@randers.dk	www.vestervangsskolen.dk	1012	Folkeskoler	Grundskoler mv.	9	Elsebeth Andersen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003358043	1505	56.47280506	10.0080998
	731013	Østervangsskolen	Institution uden enheder	Dronningborg Boulevard 33	8930	Randers NØ	8915 4444	oestervangsskolen@randers.dk		1012	Folkeskoler	Grundskoler mv.	10	Peter Nellemann Laursen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003357084	372		
	731014	Nørrevangsskolen og Centerlinje10	Institution uden enheder	Glentevej 15	8930	Randers NØ	8915 4380	noerrevangsskolen@randers.dk	www.noerrevangsskolen.dk	1012	Folkeskoler	Grundskoler mv.	10	Martin Hyldgaard Larsen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003357278	663	56.47689238	10.03764275
	731015	C. la Cours Skole	Institution uden enheder	Jyllandsgade 24	8900	Randers C	8642 9023	kontor@c-lacour.dk	www.c-lacour.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	10	Jens Anker Hansen	34842612			730	Randers Kommune	1082	Region Midtjylland	5	Selvejende. private	1001725984	971	56.46444996	10.01573361
	731016	Forberedelsesskolen	Institution uden enheder	Hobrovej 26a	8900	Randers C	8642 0740	info@forb.dk	www.forberedelsesskolen.skoleintra.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	10	Berit Steen Thomassen	25001117			730	Randers Kommune	1082	Region Midtjylland	5	Selvejende. private	1001577559	845	56.46431252	10.02806492
	731017	Randers Realskole	Institution uden enheder	Jensen Wærums Alle 3	8900	Randers C	8712 3230	info@randers-realskole.dk	www.randers-realskole.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	10	Hans Kristian Myhrmann	41451513			730	Randers Kommune	1082	Region Midtjylland	5	Selvejende. private	1001810833	485	56.46545003	10.03604862
	731019	Randers Lille Skole	Institution uden enheder	Tøjhushavevej 28	8900	Randers C	8642 2010	rls@randerslilleskole.dk	www.randerslilleskole.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	10	Peter Engelbrekt Knøss	32837328			730	Randers Kommune	1082	Region Midtjylland	5	Selvejende. private	1001696419	2205	56.46343875	10.04767906
	731022	Randers Statsskole	Institution uden enheder	Rådmands Boulevard 20	8900	Randers C	8641 0844	adm@rs-gym.dk	www.rs-gym.dk	1061	Gymnasier og HF-kurser	Institutioner med almengymnasiale uddannelser		Lone Andersen	29548269			730	Randers Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1003350947	1742	56.46932469	10.02605772
	731023	Paderup gymnasium	Institution uden enheder	Apollovej 64	8960	Randers SØ	8641 6677	pg@paderup-gym.dk	www.paderup-gym.dk	1061	Gymnasier og HF-kurser	Institutioner med almengymnasiale uddannelser		Allan Friis Clausen	29546185			730	Randers Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1003350819	60	56.43195857	10.07465656
	731025	CSV Randers	Institution uden enheder	Salbakken 7 Hald	8983	Gjerlev J	8915 7575	csv@randers.dk	www.csv.randers.dk	1051	Specialskoler for voksne	Voksenuddannelsesinstitutionerne		Poul Erik Bloch	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003350935	1748	56.5574365	10.10790354
	731026	Oust Mølleskolen	Institution uden enheder	Oust Møllevej 25	8920	Randers NV	8642 0566	oust.moelleskolen@randers.dk	oustmolleskolen.randers.dk	1015	Specialskoler for børn	Grundskoler mv.	7	Charlotte Rosenberg Simonsen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1003357618	1535	56.47516576	9.989395
	731027	Randers Kristne Friskole	Institution uden enheder	Moseskellet 2	8920	Randers NV	8642 0360	kontor@randers-kristne-friskole.dk	www.randers-kristne-friskole.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	10	Kirstine Ipsen	15326093			730	Randers Kommune	1082	Region Midtjylland	5	Selvejende. private	1000903697	1385	56.49355065	10.02024714
	731028	Sprogcenter Randers	Institution uden enheder	Vestergade 34	8900	Randers C	8915 7700	sprogcenter@randers.dk	www.sprogcenter.randers.dk	1052	Sprogcentre	Voksenuddannelsesinstitutionerne		Torben Bugge	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1007270034	2401	56.46125995	10.02887503
	731030	Randers Specialskole	Institution uden enheder	Borup Byvej 14	8920	Randers NV	8915 5900	Randersspecialskole.borupbyvej@randers.dk	www.firkloeverskolen.dk	1015	Specialskoler for børn	Grundskoler mv.	10	Klaus Viggers	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1009593825	209	56.50327867	9.96476933
	731200	Pædagogisk Psykologisk Rådgivning	Institution uden enheder	Gl. Stationsvej 9. 2.	8940	Randers SV	8915 5760	ppr@randers.dk		2021	Centre for Pædagogisk og psykologisk rådgivning	Centre for rådgivning og vejledning		Henrik Johansen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1015336230	658	56.45328917	10.04194797
	731201	Skolernes Udviklingscenter	Institution uden enheder	Laksetorvet 1	8900	Randers C	8915 4750	lone.thomsen@randers.dk	skolernesudviklingscenter.randers.dk	2022	Centre for undervisningsmidler	Centre for rådgivning og vejledning		Lone Thomsen	29189668	730	Randers Kommune	730	Randers Kommune	1082	Region Midtjylland	2	Kommunale	1009138915	1166	56.45811672	10.03518348
