INST_NR	INST_NAVN_	POSTNR	POSTDISTRI	INST_NAVN	CVR_NR	P_NR	INST_LEDER	TELEFAX	TLF_NR	INST_ADR	VEJKODE	HUSNRBOGST	POSTBOKS	ETAGE	DOERBETEGN	AJOUR_DATO	AJOUR_BRUG	ADM_KOMMUN	ADM_KOMM_1	NEDLAGT_MN	EJER_KODE	EJER_KODE_	Min_KODE	min_KODE_T	UNDERV_NIV	OPRETTET_M	INST_TYPE_	inst_typ_1	INST_TYP_2	inst_typ_3	AKTIV_KODE	AKTIV_KO_1	INST_TYP_4	inst_typ_5	BEL_KOMMUN	BEL_KOMM_1	FLYTTE_KOD	FLYTTE_K_1	FLYTTE_INS	HOVEDSKOLE	E_MAIL	WEB_ADR	ENHEDSART	ENHEDSART_	VEJNAVN	LOKALITET	STEDNAVN	GEO_BREDDE	GEO_LAENGD	status	BEL_REGION	BEL_REGI_1	WKT_GEO
731001	Hadsundv.Sk.	8900	Randers C	Hadsundvejens Skole	29189668	1003357114	Thomas Kold	8640 8047	8642 9511	Gl. Hadsundvej 3	652	3	NA	NA	NA	17-09-2015 00:00:00	ds	730	Randers Kommune	31-07-2015 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	191304	121	Grundskoler	1012	Folkeskoler	3	Nedlagt institution	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	hadsundvejens.skole@randers.dk	www.hadsundvejensskole.dk	0	Institution uden enheder	Gl. Hadsundvej	NA	NA	56.46597376662112	10.039336622235984	AJO	1082	Region Midtjylland	POINT(10.0393366 56.4659738)
731002	Hobrov.Sk.	8900	Randers C	Hobrovejens Skole	29189668	1003357242	Mogens Bang Thomassen	8641 2002	8915 4455	Gethersvej 36	616	36	NA	NA	NA	13-08-2019 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	192104	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	hobrovejens.skole@randers.dk	www.hobrovejensskole.dk	0	Institution uden enheder	Gethersvej	NA	NA	56.46685912	10.02323177	AJO	1082	Region Midtjylland	POINT(10.0232318 56.4668591)
731003	Hornbëk Sk.	8920	Randers NV	Hornbëk Skole	29189668	1003357321	Kim Hõjer Hansen	8640 7353	8915 4200	H.C. Andersens Vej 3	739	3	NA	NA	NA	18-11-2019 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	195610	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	Hornbaek.skole@randers.dk	www.hornbaek-skole.dk	0	Institution uden enheder	H.C. Andersens Vej	NA	NA	56.46175293	9.97068166	AJO	1082	Region Midtjylland	POINT(9.9706817 56.4617529)
731004	Kristrup Sk.	8960	Randers Sù	Kristrup Skole	29189668	1003357886	Anne-Marie Vitting Christensen	8640 7218	8915 4141	Skolegade 4	1808	4	NA	NA	NA	18-11-2019 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	6	NA	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	kristrup.skole@randers.dk	www.kristrup-skole.dk	0	Institution uden enheder	Skolegade	NA	NA	56.4459564	10.05694754	AJO	1082	Region Midtjylland	POINT(10.0569475 56.4459564)
731005	Nyvangsk.	8920	Randers NV	Nyvangsskolen	29189668	1003357746	Helle Hesel	8640 7757	8915 4242	Rindsvej 2	1665	2	NA	NA	NA	17-09-2015 00:00:00	ds	730	Randers Kommune	31-07-2015 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	195204	121	Grundskoler	1012	Folkeskoler	3	Nedlagt institution	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	nyvangsskolen@randers.dk	www.nyvangsskolen.dk	0	Institution uden enheder	Rindsvej	NA	NA	56.475257108335086	10.024150436157099	AJO	1082	Region Midtjylland	POINT(10.0241504 56.4752571)
731006	Rismõllesk.	8930	Randers Nù	Rismõlleskolen	29189668	1003357771	Jan Pedersen	8712 2525	8915 4400	Rismõllegade 15A	1671	15A	NA	NA	NA	24-06-2021 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	195908	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	rismoelleskolen@randers.dk	www.rismoelleskolen.dk	0	Institution uden enheder	Rismõllegade	NA	NA	56.4744444	10.06597092	AJO	1082	Region Midtjylland	POINT(10.0659709 56.4744444)
731007	Ryttersk.	8920	Randers NV	Rytterskolen	29189668	1003356994	Steen Bach, konst.	8644 3533	8915 4343	Borup Byvej 14	209	14	NA	NA	NA	17-09-2015 00:00:00	ds	730	Randers Kommune	31-07-2015 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	196308	121	Grundskoler	1012	Folkeskoler	3	Nedlagt institution	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	rytterskolen@randers.dk	www.rytterskolen.dk	0	Institution uden enheder	Borup Byvej	NA	NA	56.5035627077233	9.963919851072228	AJO	1082	Region Midtjylland	POINT(9.9639199 56.5035627)
731008	Sõndermarksk.	8940	Randers SV	Sõndermarkskolen	29189668	1003357825	Helle Hesel	8640 7231	8915 4960	Skanderborggade 65A	1792	65A	NA	NA	NA	24-06-2021 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	6	196508	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	soendermarkskolen@randers.dk	NA	0	Institution uden enheder	Skanderborggade	NA	NA	56.43824188	10.04226597	AJO	1082	Region Midtjylland	POINT(10.042266 56.4382419)
731010	Tirsdalens Sk.	8960	Randers Sù	Tirsdalens Skole	29189668	1003357692	Louise Timm	8642 0564	8915 4160	R. HougÜrdsvej 50	1621	50	NA	NA	NA	15-12-2020 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	197008	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	tirsdalens.skole@randers.dk	www.tirsdalensskole.dk	0	Institution uden enheder	R. HougÜrds Vej	NA	NA	56.43962394	10.06408698	AJO	1082	Region Midtjylland	POINT(10.064087 56.4396239)
731011	Vestervangsk.	8920	Randers NV	Vestervangsskolen	29189668	1003358043	Elsebeth Andersen	8640 7348	8915 4950	NÜlemagervej 120	1505	120	NA	NA	NA	18-11-2019 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	196204	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	vestervangsskolen@randers.dk	www.vestervangsskolen.dk	0	Institution uden enheder	NÜlemagervej	NA	NA	56.47280506	10.0080998	AJO	1082	Region Midtjylland	POINT(10.0080998 56.4728051)
731012	Vorup Sk.	8940	Randers SV	Vorup Skole	29189668	1003358213	Torben MÑrcher	8640 1855	8915 4100	Vorup Boulevard 33	2471	33	NA	NA	NA	17-09-2015 00:00:00	ds	730	Randers Kommune	31-07-2015 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	193104	121	Grundskoler	1012	Folkeskoler	3	Nedlagt institution	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	vorup.skole@randers.dk	www.vorupskole.dk	0	Institution uden enheder	Vorup Boulevard	NA	NA	56.44374286577067	10.039641230714006	AJO	1082	Region Midtjylland	POINT(10.0396412 56.4437429)
731013	ùstervangsk.	8930	Randers Nù	ùstervangsskolen	29189668	1003357084	Peter Nellemann Laursen	8642 5816	8915 4444	Dronningborg Boulevard 33B	372	33B	NA	NA	NA	24-06-2021 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	195604	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	oestervangsskolen@randers.dk	NA	0	Institution uden enheder	Dronningborg Boulevard	NA	NA	56.47280553	10.04962747	AJO	1082	Region Midtjylland	POINT(10.0496275 56.4728055)
731014	Nõrrevang NORD	8930	Randers Nù	Nõrrevangsskolen og  NORD10	29189668	1003357278	Martin Hyldgaard Larsen	8640 8413	8915 4380	Glentevej 15	663	15	NA	NA	NA	09-11-2021 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	197601	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	noerrevangsskolen@randers.dk	www.noerrevangsskolen.dk	0	Institution uden enheder	Glentevej	NA	NA	56.47689238	10.03764275	AJO	1082	Region Midtjylland	POINT(10.0376427 56.4768924)
731015	C.La Cours Sk.	8900	Randers C	C. la Cours Skole	34842612	1001725984	Jens Anker Hansen	8642 9520	8642 9023	Jyllandsgade 24	971	24	NA	NA	NA	18-11-2019 00:00:00	vibkn1	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	10	187601	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	kontor@c-lacour.dk	www.c-lacour.dk	0	Institution uden enheder	Jyllandsgade	NA	NA	56.46444996	10.01573361	AJO	1082	Region Midtjylland	POINT(10.0157336 56.46445)
731016	Forberedels.Sk.	8900	Randers C	Forberedelsesskolen	25001117	1001577559	Berit Steen Thomassen	NA	8642 0740	Hobrovej 26a	845	26A	NA	NA	NA	29-10-2019 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	10	190508	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	info@forb.dk	www.forberedelsesskolen.skoleintra.dk	0	Institution uden enheder	Hobrovej	NA	NA	56.46431252	10.02806492	AJO	1082	Region Midtjylland	POINT(10.0280649 56.4643125)
731017	Randers Realsk.	8900	Randers C	Randers Realskole	41451513	1001810833	Hans Kristian Myhrmann	8712 3238	8712 3230	Jensen Wërums Alle 3	485	3	NA	NA	NA	11-01-2019 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	10	186901	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	info@randers-realskole.dk	www.randers-realskole.dk	0	Institution uden enheder	Jensen Wërums Alle	NA	NA	56.46545003	10.03604862	AJO	1082	Region Midtjylland	POINT(10.0360486 56.46545)
731019	Randers Lil.Sk.	8900	Randers C	Randers Lille Skole	32837328	1001696419	Peter Engelbrekt Knõss	8641 2131	8642 2010	Tõjhushavevej 28	2205	28	NA	NA	NA	18-11-2019 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	10	197108	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	rls@randerslilleskole.dk	www.randerslilleskole.dk	0	Institution uden enheder	Tõjhushavevej	NA	NA	56.46343875	10.04767906	AJO	1082	Region Midtjylland	POINT(10.0476791 56.4634388)
731022	Randers Stsk.	8900	Randers C	Randers Statsskole	29548269	1003350947	Lone Andersen	8641 0644	8641 0844	RÜdmands Boulevard 20	1742	20	NA	NA	NA	25-11-2019 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	200701	131	Gymnasier og HF-kurser	1061	Gymnasier og HF-kurser	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	730	Randers Kommune	NA	NA	NA	NA	adm@rs-gym.dk	www.rs-gym.dk	0	Institution uden enheder	RÜdmands Boulevard	NA	NA	56.46932469	10.02605772	AJO	1082	Region Midtjylland	POINT(10.0260577 56.4693247)
731023	Paderup gym.	8960	Randers Sù	Paderup gymnasium	29546185	1003350819	Allan Friis Clausen	8644 7718	8641 6677	Apollovej 64	60	64	NA	NA	NA	25-11-2019 00:00:00	UNIC\hrk	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	197908	131	Gymnasier og HF-kurser	1061	Gymnasier og HF-kurser	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	730	Randers Kommune	NA	NA	NA	NA	pg@paderup-gym.dk	www.paderup-gym.dk	0	Institution uden enheder	Apollovej	NA	NA	56.43195857	10.07465656	AJO	1082	Region Midtjylland	POINT(10.0746566 56.4319586)
731025	CSV Randers	8983	Gjerlev J	CSV Randers	29189668	1003350935	Poul Erik Bloch	8643 9484	8915 7575	Salbakken 7 Hald	1748	7	NA	NA	NA	11-10-2021 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	NA	198308	149	Andre uddannelser	1026	Uddannelsesinstitutioner for unge med sërlige behov	2	Aktiv institution medtëlles dog ikke i Danmarks Statistiks statistikker	27	Skoler for svërt handicappede	730	Randers Kommune	NA	NA	NA	NA	csv@randers.dk	www.csv.randers.dk	0	Institution uden enheder	Salbakken	NA	Hald	56.5574365	10.10790354	AJO	1082	Region Midtjylland	POINT(10.1079035 56.5574365)
731026	Oust Mõllesk.	8920	Randers NV	Oust Mõlleskolen	29189668	1003357618	Charlotte Rosenberg Simonsen	8640 8617	8642 0566	Oust Mõllevej 25	1535	25	NA	NA	NA	30-01-2019 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	7	198908	126	Specialskoler for bõrn	1015	Specialskoler for bõrn	1	Aktiv tëllingsmëssigt for Danmarks Statistik	23	Observations- og heldagsskoler	730	Randers Kommune	NA	NA	NA	NA	oust.moelleskolen@randers.dk	oustmolleskolen.randers.dk	0	Institution uden enheder	Oust Mõllevej	NA	NA	56.47516576	9.989395	AJO	1082	Region Midtjylland	POINT(9.989395 56.4751658)
731027	Randers Frisk.	8920	Randers NV	Randers Friskole & Bõrnehus	15326093	1000903697	Kirstine Ipsen	8640 7403	8642 0360	Moseskellet 2-8	1385	2	NA	NA	NA	27-09-2021 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	10	199108	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	22	Folkeskoler og private skoler, ikke fuldt Ürgangsdelte	730	Randers Kommune	NA	NA	NA	NA	kontor@randersfb.dk	randersfb.dk	0	Institution uden enheder	Moseskellet	NA	NA	56.49355065	10.02024714	AJO	1082	Region Midtjylland	POINT(10.0202471 56.4935507)
731028	Sprog. Randers	8900	Randers C	Sprogcenter Randers	29189668	1007270034	Torben Bugge	8640 1240	8915 7700	Vestergade 34	2401	34	NA	NA	NA	31-10-2018 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	8	Udlëndinge- og Integrationsministeriet	NA	199901	127	Sprogcentre	1052	Sprogcentre	2	Aktiv institution medtëlles dog ikke i Danmarks Statistiks statistikker	99	ùvrige uddannelsesinstitutioner m.v.	730	Randers Kommune	NA	NA	NA	NA	sprogcenter@randers.dk	www.sprogcenter.randers.dk	0	Institution uden enheder	Vestergade	NA	NA	56.46125995	10.02887503	AJO	1082	Region Midtjylland	POINT(10.028875 56.4612599)
731029	Valdemarhus	8940	Randers SV	Fonden Valdemarhus	25881990	1008262442	Per Sõrensen	NA	8640 3719	Kërgade 153 Tebbestrup	1141	153	NA	NA	NA	24-11-2017 00:00:00	ds	730	Randers Kommune	01-11-2017 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	6	200108	129	Dagbehandlingstilbud og behandlingshjem	1016	Dagbehandlingstilbud og behandlingshjem	3	Nedlagt institution	29	Skole- og behandlingshjem	730	Randers Kommune	NA	NA	NA	NA	valdemarhus@valdemarhus.dk	www.valdemarhus.dk	0	Institution uden enheder	Kërgade	NA	Tebbestrup	56.4445140415312	10.0122494197341	AJO	1082	Region Midtjylland	POINT(10.0122494 56.444514)
731030	Randers Special	8920	Randers NV	Randers Specialskole	29189668	1009593825	Klaus Viggers	NA	8915 5900	Borup Byvej 14	209	14	NA	NA	NA	12-11-2020 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	200208	126	Specialskoler for bõrn	1015	Specialskoler for bõrn	1	Aktiv tëllingsmëssigt for Danmarks Statistik	27	Skoler for svërt handicappede	730	Randers Kommune	NA	NA	NA	NA	Randersspecialskole.borupbyvej@randers.dk	www.firkloeverskolen.dk	0	Institution uden enheder	Borup Byvej	NA	NA	56.50327867	9.96476933	AJO	1082	Region Midtjylland	POINT(9.9647693 56.5032787)
731200	PPR	8940	Randers SV	Pëdagogisk Psykologisk RÜdgivning	29189668	1015336230	Henrik Johansen	NA	8915 5760	Gl. Stationsvej 9, 2.	658	9	NA	2	NA	25-11-2019 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	NA	NA	932	Centre for Pëdagogisk og psykologisk rÜdgivning	2021	Centre for Pëdagogisk og psykologisk rÜdgivning	2	Aktiv institution medtëlles dog ikke i Danmarks Statistiks statistikker	10	Center for psykologisk og pëdagogisk rÜdgivning	730	Randers Kommune	NA	NA	NA	NA	ppr@randers.dk	NA	0	Institution uden enheder	Gl. Stationsvej	NA	NA	56.45328917	10.04194797	AJO	1082	Region Midtjylland	POINT(10.041948 56.4532892)
731201	Skolernes udv c	8900	Randers C	Skolernes Udviklingscenter	29189668	1009138915	Lone Thomsen	8643 8728	8915 4750	Laksetorvet 1	1166	1	NA	NA	NA	05-10-2020 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	NA	200408	931	Centre for undervisningsmidler	2022	Centre for undervisningsmidler	2	Aktiv institution medtëlles dog ikke i Danmarks Statistiks statistikker	7	Center for undervisningsmidler, amtscentraler m.v.	730	Randers Kommune	NA	NA	NA	NA	lone.thomsen@randers.dk	skolernesudviklingscenter.randers.dk	0	Institution uden enheder	Laksetorvet	NA	NA	56.45811672	10.03518348	AJO	1082	Region Midtjylland	POINT(10.0351835 56.4581167)
731202	NA	8900	Randers C	UU Randers	29189668	1010170466	Morten Skivild	8915 1247	8915 4747	Vester Alle 26	2389	26	NA	NA	NA	23-12-2019 00:00:00	ds	730	Randers Kommune	31-12-2019 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	NA	200409	933	Ungdommens Uddannelsesvejledning	2024	Ungdommens Uddannelsesvejledning	3	Nedlagt institution	7	Center for undervisningsmidler, amtscentraler m.v.	730	Randers Kommune	NA	NA	NA	NA	uu-randers@randers.dk	www.uu-randers.dk	0	Institution uden enheder	Vester Alle	NA	NA	56.46761927	10.02802443	AJO	1082	Region Midtjylland	POINT(10.0280244 56.4676193)
731211	Randers Ungd.sk	8930	Randers Nù	Randers Ungdomsskole	29189668	1018443615	Steffen Reng Andersen	8643 3714	8915 4600	Dronningborg Alle 1	373	1	NA	NA	NA	23-03-2020 00:00:00	ds	730	Randers Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	NA	194309	125	Kommunale ungdomsskoler	1014	Kommunale ungdomsskoler og ungdomskostskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	24	Kommunale ungdomsskoler	730	Randers Kommune	NA	NA	NA	NA	ungdomsskolen@randers.dk	www.randersungdomsskole.dk	0	Institution uden enheder	Dronningborg Alle	NA	NA	56.47640661	10.07469474	AJO	1082	Region Midtjylland	POINT(10.0746947 56.4764066)
731248	Randers HF&VUC	8920	Randers NV	Randers HF & VUC	29548226	1003350923	Lena Sõllingvraa Lindblad	8640 8868	8642 5644	NÜlemagervej 110	1505	110	NA	NA	NA	13-03-2019 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	200311	137	Voksenuddannelsescentre	1053	Voksenuddannelsescentre	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	730	Randers Kommune	NA	NA	NA	NA	adm@randershfvuc.dk	www.randershfvuc.dk	0	Institution uden enheder	NÜlemagervej	NA	NA	56.47298814	10.00884491	AJO	1082	Region Midtjylland	POINT(10.0088449 56.4729881)
731300	Skand.Designhsk	8960	Randers Sù	Den Skandinaviske Designhõjskole	20833904	1004587219	Merete ùstergaard	8644 8041	8644 8044	BrusgÜrdsvej 25	238	25	NA	NA	NA	12-06-2018 00:00:00	ayoze1	NA	NA	NA	5	Selvejende, private	7	Kulturministeriet	NA	200001	141	Folkehõjskoler	1022	Folkehõjskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	84	Folke- og ungdomshõjskoler	730	Randers Kommune	NA	NA	NA	NA	info@designhojskolen.dk	www.designhojskolen.dk	0	Institution uden enheder	BrusgÜrdsvej	NA	NA	56.40504603	10.1096623	AJO	1082	Region Midtjylland	POINT(10.1096623 56.405046)
731351	FGU ù BrusgÜrd	8960	Randers Sù	FGU ùstjylland - BrusgÜrdsvej	39815478	1024525496	Kim Kabat	8644 8849	8644 7417	BrusgÜrdsvej 17	238	17	NA	NA	NA	02-09-2020 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	199909	149	Andre uddannelser	1027	Institutioner for forberedende grunduddannelse	1	Aktiv tëllingsmëssigt for Danmarks Statistik	85	Produktionsskoler	730	Randers Kommune	NA	NA	NA	281031	mail@fguoj.dk	www.fguoj.dk	2	Afdeling (underordnet enhed)	BrusgÜrdsvej	NA	NA	56.4057325	10.11225907	AJO	1082	Region Midtjylland	POINT(10.1122591 56.4057325)
731376	Randers Dhsk	8900	Randers C	Daghõjskolen Randers	25857283	1005275560	Dorthe Ditlev	8643 2157	8643 2000	Niels Brock Gade 2, st.	1453	2	NA	NA	NA	25-11-2019 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	NA	199201	147	Daghõjskoler	1021	Daghõjskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	86	Daghõjskoler	730	Randers Kommune	NA	NA	NA	NA	mail@daghoejskolen.dk	www.daghoejskolen.dk	0	Institution uden enheder	Niels Brocks Gade	NA	NA	56.46170547	10.04438571	AJO	1082	Region Midtjylland	POINT(10.0443857 56.4617055)
731401	Tradium erhvudd	8900	Randers C	Tradium, Tekniske erhvervsuddannelser, VA	32806872	1016409304	Lars Michael Madsen	8710 0433	7011 1010	Vester Alle 26	2389	26	NA	NA	NA	04-03-2020 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	185901	242	Tekniske skoler	1071	Erhvervsskoler m.v.	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	730	Randers Kommune	NA	NA	NA	280051	info@tradium.dk	www.tradium.dk	2	Afdeling (underordnet enhed)	Vester Alle	NA	NA	56.46761927	10.02802443	AJO	1082	Region Midtjylland	POINT(10.0280244 56.4676193)
731402	Tradium merk	8960	Randers Sù	Tradium, Merkantile erhvervsuddannelser	32806872	1016409479	Lars Michael Madsen	8711 4301	8711 4300	Minervavej 57	1366	57	NA	NA	NA	16-10-2020 00:00:00	ds	NA	NA	16-10-2020 00:00:00	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	187701	241	Handelsskoler	1071	Erhvervsskoler m.v.	3	Nedlagt institution	99	ùvrige uddannelsesinstitutioner m.v.	730	Randers Kommune	2	Flyttet til institutionsnummer i flyttet institution	280051	280051	info@tradium.dk	www.tradium.dk	2	Afdeling (underordnet enhed)	Minervavej	NA	NA	56.43079471	10.07105624	AJO	1082	Region Midtjylland	POINT(10.0710562 56.4307947)
731404	Syg.pl.Randers	8900	Randers C	Sygeplejerskeuddannelsen i Randers - VIA UC	30773047	1016861835	Annette Rosenkilde	8755 2156	8755 2155	Jens Otto Krags Plads 3	1404	3	NA	NA	NA	12-10-2016 00:00:00	ds	NA	NA	01-10-2016 00:00:00	4	Selvejende, statslige	4	Uddannelses- og Forskningsministeriet	NA	195807	380	Sygeplejeskoler	1085	Professionshõjskoler	3	Nedlagt institution	99	ùvrige uddannelsesinstitutioner m.v.	730	Randers Kommune	2	Flyttet til institutionsnummer i flyttet institution	731412	791413	sir@via.dk	www.via.dk/sygeplejerske	2	Afdeling (underordnet enhed)	Jens Otto Krags Plads	NA	NA	56.4613445170518	10.0426284503774	AJO	1082	Region Midtjylland	POINT(10.0426285 56.4613445)
731406	Tradium 3 hhx	8900	Randers C	Tradium, Handelsgymnasiet, 3-Ürig HHX	32806872	1016409479	Lars Michael Madsen	8711 3501	7011 1010	RÜdmands Boulevard 19	1742	19	NA	NA	NA	25-11-2019 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	195701	241	Handelsskoler	1071	Erhvervsskoler m.v.	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	730	Randers Kommune	NA	NA	NA	280051	info@tradium.dk	www.tradium.dk	2	Afdeling (underordnet enhed)	RÜdmands Boulevard	NA	NA	56.46831686	10.02732908	AJO	1082	Region Midtjylland	POINT(10.0273291 56.4683169)
